,payment_id,invoice_id,issued_date,status,amount
11293,11293,22385,2015-05-22,1,277
11294,11294,22389,2016-10-31,2,257
11295,11295,22391,2016-10-28,2,660
11296,11296,22392,2015-07-15,2,773
11297,11297,22393,2015-08-29,1,452
11298,11298,22398,2015-08-28,2,680
11299,11299,22401,2015-09-09,1,206
11300,11300,22406,2015-03-29,1,413
11301,11301,22413,2016-04-12,3,950
11302,11302,22415,2016-04-09,1,876
11303,11303,22416,2014-12-13,3,826
11304,11304,22419,2014-12-02,2,708
11305,11305,22421,2014-12-08,2,941
11306,11306,22423,2014-12-11,1,946
11307,11307,22429,2016-08-08,3,264
11308,11308,22431,2017-03-30,3,21
11309,11309,22432,2015-02-09,2,844
11310,11310,22433,2015-02-25,1,55
11311,11311,22450,2015-09-17,2,881
11312,11312,22451,2016-07-13,2,89
11313,11313,22436,2015-02-11,2,817
11314,11314,22437,2016-06-26,2,478
11315,11315,22439,2015-05-09,3,692
11316,11316,22441,2015-03-12,2,42
11317,11317,22445,2015-04-24,1,587
11318,11318,22448,2015-12-06,3,240
11319,11319,22458,2015-08-06,2,246
11320,11320,22462,2015-07-31,1,249
11321,11321,22463,2014-08-14,1,977
11322,11322,22466,2014-08-15,2,589
11323,11323,22467,2014-08-12,2,368
11324,11324,22468,2014-08-11,3,263
11325,11325,22469,2014-08-09,2,144
11326,11326,22472,2014-08-21,2,650
11327,11327,22473,2014-08-11,3,887
11328,11328,22474,2014-08-18,1,150
11329,11329,22475,2015-10-12,1,32
11330,11330,22476,2015-10-03,3,265
11331,11331,22479,2017-01-23,2,431
11332,11332,22480,2017-01-26,2,635
11333,11333,22484,2014-06-29,3,574
11334,11334,22485,2015-07-12,1,985
11335,11335,22486,2015-07-20,2,555
11336,11336,22489,2015-07-19,1,928
11337,11337,22490,2015-06-30,2,228
11338,11338,22492,2015-01-29,1,512
11339,11339,22493,2015-02-08,3,652
11340,11340,22495,2015-01-26,2,391
11341,11341,22500,2015-06-06,1,964
11342,11342,22497,2014-10-12,2,936
11343,11343,22510,2015-02-19,2,131
11344,11344,22501,2015-06-22,1,108
11345,11345,22512,2015-08-08,2,722
11346,11346,22513,2015-12-22,3,49
11347,11347,22518,2015-12-28,1,902
11348,11348,22521,2016-01-19,2,526
11349,11349,22525,2015-08-26,1,388
11350,11350,22527,2015-12-26,3,773
11351,11351,22531,2016-01-04,1,377
11352,11352,22537,2014-11-18,3,180
11353,11353,22539,2015-04-08,2,481
11354,11354,22530,2016-01-11,2,408
11355,11355,22542,2015-06-06,1,109
11356,11356,22532,2015-12-31,1,568
11357,11357,22544,2014-11-13,2,866
11358,11358,22543,2014-08-04,2,64
11359,11359,22545,2014-11-11,3,838
11360,11360,22546,2014-10-29,2,521
11361,11361,22549,2014-10-26,3,40
11362,11362,22551,2014-10-30,2,322
11363,11363,22562,2014-10-24,3,556
11364,11364,22570,2014-08-28,3,128
11365,11365,22576,2015-12-27,3,567
11366,11366,22583,2016-01-18,2,266
11367,11367,22591,2016-01-05,1,725
11368,11368,22593,2016-01-21,2,142
11369,11369,22563,2014-10-24,2,483
11370,11370,22603,2015-03-14,3,996
11371,11371,22564,2014-10-23,2,88
11372,11372,22614,2014-09-12,2,385
11373,11373,22567,2014-08-20,1,333
11374,11374,22626,2015-12-22,1,678
11375,11375,22571,2014-09-04,3,436
11376,11376,22577,2016-01-11,1,411
11377,11377,22578,2016-01-11,2,602
11378,11378,22612,2014-05-20,1,941
11379,11379,22615,2014-08-26,1,255
11380,11380,22617,2014-09-17,2,528
11381,11381,22619,2015-05-02,3,33
11382,11382,22582,2016-01-01,3,991
11383,11383,22584,2016-01-14,1,422
11384,11384,22630,2016-05-24,3,358
11385,11385,22588,2016-01-25,2,203
11386,11386,22634,2015-09-09,2,125
11387,11387,22638,2015-02-22,1,231
11388,11388,22594,2015-12-29,2,173
11389,11389,22646,2014-10-24,3,248
11390,11390,22596,2016-01-17,1,564
11391,11391,22649,2014-10-30,3,425
11392,11392,22598,2016-01-25,3,366
11393,11393,22650,2014-10-31,3,129
11394,11394,22599,2016-01-15,3,460
11395,11395,22602,2015-09-16,2,838
11396,11396,22607,2016-07-31,3,670
11397,11397,22622,2015-03-11,3,260
11398,11398,22629,2016-05-23,2,353
11399,11399,22631,2016-06-05,2,950
11400,11400,22635,2015-05-26,2,23
11401,11401,22641,2015-02-20,3,453
11402,11402,22645,2017-03-04,1,54
11403,11403,22647,2014-10-14,3,741
11404,11404,22670,2015-02-06,3,666
11405,11405,22674,2015-09-05,3,374
11406,11406,22678,2016-09-14,1,733
11407,11407,22680,2016-09-06,2,59
11408,11408,22700,2014-10-03,3,769
11409,11409,22701,2014-10-14,2,108
11410,11410,22652,2014-10-16,1,425
11411,11411,22653,2014-10-10,2,542
11412,11412,22658,2014-05-24,1,421
11413,11413,22659,2016-07-26,1,748
11414,11414,22660,2016-08-11,3,439
11415,11415,22662,2014-12-01,3,355
11416,11416,22663,2014-11-17,1,743
11417,11417,22664,2014-12-08,2,67
11418,11418,22665,2014-12-10,2,219
11419,11419,22669,2015-02-16,2,89
11420,11420,22671,2015-05-13,1,556
11421,11421,22673,2015-09-04,1,412
11422,11422,22675,2017-04-12,1,298
11423,11423,22685,2015-01-05,3,582
11424,11424,22687,2015-01-07,3,224
11425,11425,22691,2016-08-17,3,972
11426,11426,22703,2016-07-18,2,79
11427,11427,22704,2017-04-09,2,250
11428,11428,22707,2016-06-25,2,195
11429,11429,22708,2015-09-09,1,510
11430,11430,22709,2015-09-08,2,493
11431,11431,22710,2015-03-24,3,178
11432,11432,22713,2016-10-15,1,822
11433,11433,22715,2016-03-05,3,477
11434,11434,22716,2014-11-12,3,683
11435,11435,22717,2014-11-21,1,580
11436,11436,22719,2015-05-21,3,573
11437,11437,22720,2015-05-24,3,104
11438,11438,22725,2016-03-29,1,916
11439,11439,22726,2016-03-18,3,635
11440,11440,22728,2016-10-14,1,697
11441,11441,22751,2015-03-21,1,219
11442,11442,22755,2014-06-21,1,314
11443,11443,22729,2015-04-16,3,316
11444,11444,22731,2016-08-13,1,71
11445,11445,22732,2016-08-06,3,647
11446,11446,22733,2015-10-16,3,357
11447,11447,22734,2015-06-21,2,725
11448,11448,22757,2014-06-01,3,437
11449,11449,22764,2015-05-15,3,213
11450,11450,22735,2015-07-18,1,614
11451,11451,22769,2014-08-31,3,565
11452,11452,22738,2015-06-20,2,449
11453,11453,22777,2016-09-24,2,976
11454,11454,22742,2014-06-09,3,484
11455,11455,22779,2016-05-15,2,602
11456,11456,22743,2014-06-11,3,498
11457,11457,22781,2016-04-16,2,998
11458,11458,22744,2014-06-16,1,501
11459,11459,22746,2016-04-22,3,975
11460,11460,22765,2015-05-04,3,63
11461,11461,22748,2017-01-11,3,191
11462,11462,22767,2014-09-05,2,117
11463,11463,22750,2015-03-27,2,255
11464,11464,22770,2014-09-01,1,625
11465,11465,22756,2014-06-26,2,71
11466,11466,22776,2014-06-08,1,563
11467,11467,22758,2014-06-07,1,196
11468,11468,22778,2016-06-09,2,41
11469,11469,22768,2014-09-07,1,711
11470,11470,22783,2016-04-26,1,972
11471,11471,22784,2016-05-15,1,404
11472,11472,22785,2016-04-15,3,987
11473,11473,22786,2016-04-26,2,834
11474,11474,22791,2016-04-08,2,359
11475,11475,22792,2016-04-08,1,593
11476,11476,22793,2016-05-04,3,851
11477,11477,22794,2016-04-10,3,147
11478,11478,22797,2015-09-11,3,578
11479,11479,22798,2015-08-11,1,93
11480,11480,22799,2015-07-20,3,317
11481,11481,22800,2015-07-27,3,222
11482,11482,22807,2014-07-03,1,520
11483,11483,22811,2015-06-01,3,740
11484,11484,22819,2015-08-03,2,493
11485,11485,22801,2014-11-26,2,704
11486,11486,22803,2015-07-08,1,642
11487,11487,22826,2015-08-09,3,850
11488,11488,22827,2015-07-29,2,362
11489,11489,22829,2015-04-15,2,955
11490,11490,22810,2015-05-19,3,367
11491,11491,22831,2016-02-20,3,405
11492,11492,22843,2016-02-14,3,483
11493,11493,22835,2016-03-27,2,979
11494,11494,22845,2016-02-04,2,134
11495,11495,22812,2015-06-08,2,356
11496,11496,22838,2016-05-30,1,970
11497,11497,22817,2015-06-05,1,556
11498,11498,22842,2015-09-10,2,70
11499,11499,22820,2015-07-28,2,585
11500,11500,22821,2015-08-06,1,47
11501,11501,22825,2015-08-03,3,18
11502,11502,22828,2015-08-02,3,694
11503,11503,22830,2017-01-15,1,643
11504,11504,22832,2015-05-17,1,13
11505,11505,22834,2015-10-19,2,88
11506,11506,22839,2016-03-23,2,352
11507,11507,22851,2014-06-24,3,618
11508,11508,22854,2016-02-04,3,45
11509,11509,22855,2015-03-07,1,587
11510,11510,22859,2015-03-20,2,406
11511,11511,22860,2015-03-09,2,296
11512,11512,22861,2015-03-16,2,735
11513,11513,22862,2015-03-23,3,887
11514,11514,22863,2014-08-03,3,885
11515,11515,22864,2015-08-12,1,206
11516,11516,22865,2015-09-02,1,744
11517,11517,22866,2015-08-23,2,852
11518,11518,22867,2015-08-09,1,312
11519,11519,22871,2015-08-25,2,241
11520,11520,22873,2015-09-02,1,42
11521,11521,22876,2015-02-14,3,914
11522,11522,22877,2015-02-10,1,853
11523,11523,22879,2015-11-08,2,696
11524,11524,22880,2015-11-07,2,650
11525,11525,22882,2016-09-22,2,204
11526,11526,22883,2016-04-03,2,680
11527,11527,22900,2015-05-27,3,936
11528,11528,22902,2014-08-15,3,506
11529,11529,22906,2017-03-08,2,576
11530,11530,22908,2016-06-20,2,687
11531,11531,22910,2015-06-03,1,744
11532,11532,22914,2015-06-29,1,169
11533,11533,22929,2015-08-23,1,673
11534,11534,22895,2015-01-20,3,864
11535,11535,22897,2015-03-23,1,307
11536,11536,22898,2016-02-20,3,360
11537,11537,22901,2014-08-19,3,127
11538,11538,22903,2014-09-01,1,355
11539,11539,22905,2017-03-01,1,383
11540,11540,22907,2016-06-04,1,398
11541,11541,22909,2015-05-10,2,380
11542,11542,22915,2015-07-05,3,623
11543,11543,22916,2015-06-20,3,731
11544,11544,22917,2015-06-08,2,972
11545,11545,22918,2015-06-21,3,255
11546,11546,22919,2015-06-10,1,38
11547,11547,22921,2015-06-07,2,119
11548,11548,22924,2016-11-27,2,507
11549,11549,22927,2015-03-19,3,79
11550,11550,22928,2015-09-08,1,20
11551,11551,22932,2014-03-17,1,511
11552,11552,22935,2014-03-14,3,526
11553,11553,22937,2014-03-15,1,493
11554,11554,22945,2015-05-21,3,584
11555,11555,22951,2015-02-19,3,443
11556,11556,22954,2015-05-09,3,981
11557,11557,22955,2015-05-08,1,682
11558,11558,22957,2016-03-27,1,7
11559,11559,22958,2016-03-12,3,830
11560,11560,22959,2016-04-06,3,795
11561,11561,22960,2016-03-22,3,960
11562,11562,22967,2016-01-18,2,144
11563,11563,22974,2014-03-07,1,433
11564,11564,22977,2014-03-11,1,534
11565,11565,22982,2016-01-10,3,219
11566,11566,22984,2016-01-02,2,137
11567,11567,22970,2015-07-04,3,39
11568,11568,22986,2015-12-19,2,186
11569,11569,22990,2016-05-10,3,299
11570,11570,22973,2015-01-08,1,411
11571,11571,22992,2016-05-27,2,826
11572,11572,22994,2016-05-24,2,922
11573,11573,22996,2016-05-31,2,811
11574,11574,22964,2016-04-09,1,856
11575,11575,22968,2016-01-08,1,470
11576,11576,22979,2014-02-26,2,402
11577,11577,22985,2015-12-28,2,845
11578,11578,22989,2016-05-16,2,13
11579,11579,22993,2016-05-31,3,973
11580,11580,22999,2016-05-19,2,17
11581,11581,23001,2016-05-11,3,737
11582,11582,23003,2016-06-02,3,796
11583,11583,23004,2016-05-28,2,941
11584,11584,23005,2016-06-02,2,331
11585,11585,23008,2016-06-02,2,61
11586,11586,23009,2016-05-29,1,44
11587,11587,23010,2016-05-19,1,934
11588,11588,23011,2016-05-24,1,242
11589,11589,23013,2016-05-30,2,171
11590,11590,23020,2016-05-22,3,715
11591,11591,23026,2014-09-23,1,744
11592,11592,23028,2014-12-02,3,224
11593,11593,23029,2014-12-08,2,863
11594,11594,23033,2015-01-26,2,985
11595,11595,23034,2015-01-23,3,645
11596,11596,23035,2015-01-31,3,353
11597,11597,23036,2015-01-27,2,218
11598,11598,23037,2015-04-01,2,322
11599,11599,23038,2015-03-24,3,634
11600,11600,23039,2015-03-24,1,75
11601,11601,23042,2015-03-16,2,236
11602,11602,23044,2015-03-16,1,643
11603,11603,23047,2015-04-02,3,118
11604,11604,23051,2016-04-15,1,565
11605,11605,23052,2016-04-02,3,806
11606,11606,23055,2016-09-14,1,733
11607,11607,23062,2014-04-26,2,899
11608,11608,23067,2016-07-27,3,992
11609,11609,23069,2016-07-10,3,882
11610,11610,23070,2016-08-02,2,669
11611,11611,23072,2016-08-08,2,1
11612,11612,23093,2014-11-29,2,807
11613,11613,23096,2014-11-26,3,691
11614,11614,23102,2016-01-17,1,842
11615,11615,23104,2016-02-09,2,392
11616,11616,23073,2016-08-07,3,494
11617,11617,23078,2016-06-08,3,739
11618,11618,23086,2016-03-03,2,111
11619,11619,23092,2014-11-09,1,945
11620,11620,23098,2015-09-27,3,68
11621,11621,23103,2016-01-18,1,955
11622,11622,23105,2016-02-05,1,175
11623,11623,23075,2015-03-30,2,325
11624,11624,23079,2016-06-10,2,180
11625,11625,23083,2016-03-07,1,994
11626,11626,23097,2016-01-27,1,930
11627,11627,23109,2016-07-12,3,945
11628,11628,23110,2016-06-27,1,261
11629,11629,23111,2016-06-20,1,20
11630,11630,23112,2016-06-28,3,976
11631,11631,23113,2016-06-28,1,259
11632,11632,23115,2014-09-23,3,251
11633,11633,23116,2014-09-16,1,422
11634,11634,23117,2014-09-17,3,671
11635,11635,23119,2015-04-11,1,2
11636,11636,23121,2016-08-14,2,500
11637,11637,23122,2016-08-12,3,695
11638,11638,23125,2016-08-31,1,932
11639,11639,23126,2016-08-26,1,349
11640,11640,23129,2014-12-31,1,774
11641,11641,23131,2014-12-20,3,223
11642,11642,23132,2016-01-07,1,850
11643,11643,23133,2016-01-01,1,807
11644,11644,23137,2016-01-04,2,392
11645,11645,23138,2015-12-12,1,167
11646,11646,23139,2016-03-13,2,93
11647,11647,23141,2016-03-21,2,217
11648,11648,23148,2014-10-17,2,227
11649,11649,23150,2015-11-25,3,647
11650,11650,23153,2014-06-26,3,10
11651,11651,23154,2015-04-01,2,849
11652,11652,23155,2014-11-26,3,166
11653,11653,23159,2014-12-09,3,749
11654,11654,23161,2015-03-03,1,905
11655,11655,23162,2015-02-19,1,405
11656,11656,23164,2016-07-25,3,440
11657,11657,23165,2016-07-24,2,558
11658,11658,23169,2016-08-08,3,777
11659,11659,23173,2016-12-04,3,501
11660,11660,23174,2014-07-21,2,107
11661,11661,23176,2016-03-05,1,134
11662,11662,23196,2016-08-16,2,428
11663,11663,23198,2016-08-27,1,374
11664,11664,23200,2016-08-27,2,323
11665,11665,23202,2017-01-15,1,44
11666,11666,23212,2016-12-29,2,829
11667,11667,23170,2016-08-04,1,313
11668,11668,23175,2016-02-27,2,793
11669,11669,23171,2016-08-11,2,847
11670,11670,23182,2015-12-16,1,429
11671,11671,23183,2015-12-17,3,646
11672,11672,23191,2016-04-01,3,919
11673,11673,23185,2015-12-10,2,994
11674,11674,23193,2015-07-27,2,175
11675,11675,23188,2016-01-09,1,975
11676,11676,23197,2016-08-29,1,748
11677,11677,23216,2014-02-08,3,79
11678,11678,23203,2016-12-30,2,861
11679,11679,23205,2017-01-01,3,911
11680,11680,23211,2016-12-31,1,14
11681,11681,23213,2014-02-10,1,606
11682,11682,23217,2014-02-26,3,525
11683,11683,23218,2014-02-24,2,685
11684,11684,23219,2014-03-01,3,747
11685,11685,23220,2014-02-22,2,676
11686,11686,23223,2014-02-07,2,373
11687,11687,23230,2015-03-22,2,486
11688,11688,23236,2015-03-15,3,669
11689,11689,23238,2015-03-10,1,898
11690,11690,23239,2015-04-06,2,6
11691,11691,23242,2015-03-13,1,614
11692,11692,23243,2016-03-09,2,739
11693,11693,23246,2016-09-10,2,947
11694,11694,23247,2016-09-08,1,234
11695,11695,23248,2016-08-22,2,85
11696,11696,23253,2015-08-25,3,350
11697,11697,23255,2016-05-08,3,45
11698,11698,23256,2016-04-26,1,986
11699,11699,23259,2016-04-20,1,804
11700,11700,23264,2016-05-02,3,797
11701,11701,23265,2016-04-30,3,617
11702,11702,23266,2014-09-02,3,767
11703,11703,23267,2014-09-06,1,296
11704,11704,23285,2016-02-12,2,200
11705,11705,23270,2014-09-17,1,82
11706,11706,23272,2014-08-29,3,743
11707,11707,23276,2014-09-18,1,991
11708,11708,23275,2014-09-11,2,899
11709,11709,23277,2014-09-11,2,937
11710,11710,23281,2015-07-19,1,178
11711,11711,23282,2015-07-25,2,538
11712,11712,23286,2016-08-19,2,59
11713,11713,23289,2016-07-20,3,538
11714,11714,23290,2016-07-10,1,206
11715,11715,23292,2016-07-08,2,251
11716,11716,23295,2016-07-16,3,656
11717,11717,23299,2016-07-16,1,411
11718,11718,23300,2016-07-14,2,259
11719,11719,23303,2016-07-08,2,693
11720,11720,23305,2016-11-09,1,961
11721,11721,23307,2016-11-17,3,726
11722,11722,23309,2015-04-15,3,975
11723,11723,23311,2015-04-22,1,968
11724,11724,23312,2015-04-01,3,703
11725,11725,23313,2015-04-24,2,1000
11726,11726,23314,2015-04-22,3,745
11727,11727,23319,2015-09-22,3,119
11728,11728,23321,2016-02-08,2,779
11729,11729,23325,2015-03-31,1,655
11730,11730,23329,2015-08-12,1,953
11731,11731,23331,2015-08-06,3,949
11732,11732,23330,2015-07-20,2,119
11733,11733,23335,2015-07-26,3,741
11734,11734,23336,2015-07-28,1,82
11735,11735,23344,2016-07-22,3,917
11736,11736,23345,2016-08-06,3,806
11737,11737,23347,2014-07-30,1,201
11738,11738,23348,2015-02-04,3,639
11739,11739,23349,2016-07-25,2,636
11740,11740,23352,2014-09-08,1,264
11741,11741,23356,2016-06-25,3,662
11742,11742,23360,2016-07-06,1,51
11743,11743,23361,2016-07-14,1,265
11744,11744,23362,2014-03-24,3,371
11745,11745,23365,2014-03-22,3,90
11746,11746,23367,2014-04-01,2,735
11747,11747,23374,2016-01-27,1,347
11748,11748,23377,2016-01-17,2,884
11749,11749,23378,2016-01-26,3,799
11750,11750,23373,2016-01-21,1,436
11751,11751,23376,2016-01-07,2,110
11752,11752,23381,2016-01-14,3,466
11753,11753,23383,2016-01-25,3,39
11754,11754,23384,2016-01-05,2,795
11755,11755,23385,2014-12-08,2,24
11756,11756,23387,2015-01-31,3,20
11757,11757,23388,2015-01-11,3,90
11758,11758,23390,2015-01-25,2,937
11759,11759,23392,2015-01-30,2,599
11760,11760,23393,2015-01-29,2,501
11761,11761,23394,2015-01-23,3,453
11762,11762,23398,2015-01-18,2,728
11763,11763,23399,2015-09-28,1,31
11764,11764,23400,2016-02-15,3,551
11765,11765,23401,2016-02-10,1,130
11766,11766,23418,2015-05-07,1,809
11767,11767,23426,2016-10-17,2,716
11768,11768,23428,2016-07-18,2,59
11769,11769,23436,2015-03-26,2,131
11770,11770,23406,2016-01-19,1,330
11771,11771,23438,2016-04-14,2,523
11772,11772,23407,2016-01-31,3,724
11773,11773,23402,2016-02-06,1,910
11774,11774,23409,2015-09-18,3,454
11775,11775,23403,2016-02-18,2,960
11776,11776,23411,2015-09-28,3,670
11777,11777,23412,2016-05-10,2,841
11778,11778,23413,2014-12-14,3,633
11779,11779,23414,2015-05-20,1,572
11780,11780,23415,2015-05-15,1,98
11781,11781,23416,2015-05-23,3,925
11782,11782,23433,2016-09-27,1,334
11783,11783,23442,2016-04-22,3,784
11784,11784,23443,2016-05-08,1,889
11785,11785,23419,2016-10-19,1,793
11786,11786,23425,2016-10-07,1,179
11787,11787,23427,2016-04-23,3,4
11788,11788,23430,2016-08-04,1,793
11789,11789,23434,2016-10-01,3,740
11790,11790,23445,2016-05-03,1,162
11791,11791,23447,2016-05-19,3,248
11792,11792,23448,2016-05-05,2,514
11793,11793,23449,2015-07-19,2,240
11794,11794,23450,2016-10-26,2,572
11795,11795,23452,2015-12-12,2,389
11796,11796,23469,2015-02-03,3,232
11797,11797,23453,2015-12-18,1,939
11798,11798,23465,2016-06-29,2,667
11799,11799,23470,2015-04-28,1,424
11800,11800,23474,2013-12-23,1,725
11801,11801,23478,2014-01-07,2,827
11802,11802,23480,2013-12-30,1,441
11803,11803,23482,2015-09-27,1,414
11804,11804,23484,2015-09-18,1,394
11805,11805,23486,2015-09-18,1,527
11806,11806,23494,2016-02-25,2,857
11807,11807,23455,2015-12-13,1,34
11808,11808,23457,2015-10-11,3,958
11809,11809,23461,2016-01-21,1,698
11810,11810,23466,2016-05-13,2,543
11811,11811,23468,2016-09-04,1,799
11812,11812,23473,2014-01-03,3,278
11813,11813,23475,2013-12-28,1,159
11814,11814,23479,2013-12-29,3,721
11815,11815,23487,2015-09-29,1,1000
11816,11816,23491,2015-02-18,2,175
11817,11817,23498,2015-02-07,3,613
11818,11818,23501,2015-07-03,3,140
11819,11819,23502,2015-05-25,3,973
11820,11820,23504,2014-11-06,1,166
11821,11821,23505,2015-03-17,1,227
11822,11822,23506,2015-02-27,1,605
11823,11823,23508,2015-01-12,2,94
11824,11824,23509,2014-12-28,1,474
11825,11825,23529,2016-03-12,3,394
11826,11826,23510,2014-03-05,2,546
11827,11827,23513,2014-03-29,1,603
11828,11828,23514,2014-03-12,1,720
11829,11829,23517,2014-03-26,2,323
11830,11830,23519,2014-03-29,1,243
11831,11831,23525,2016-06-09,3,722
11832,11832,23526,2016-06-13,3,253
11833,11833,23528,2016-03-18,3,927
11834,11834,23532,2014-12-24,3,176
11835,11835,23536,2015-01-01,1,420
11836,11836,23537,2014-12-30,1,375
11837,11837,23546,2016-09-02,2,312
11838,11838,23547,2016-09-06,2,490
11839,11839,23551,2015-11-19,1,234
11840,11840,23553,2015-11-22,1,440
11841,11841,23554,2015-12-03,2,568
11842,11842,23555,2015-12-01,2,356
11843,11843,23557,2015-11-20,2,510
11844,11844,23558,2015-12-16,1,178
11845,11845,23559,2015-06-26,1,563
11846,11846,23564,2015-07-11,3,507
11847,11847,23566,2015-06-12,2,858
11848,11848,23568,2015-06-14,3,742
11849,11849,23569,2015-06-19,1,26
11850,11850,23572,2016-05-17,2,846
11851,11851,23574,2016-04-14,1,132
11852,11852,23578,2016-04-03,3,854
11853,11853,23580,2016-04-29,1,304
11854,11854,23581,2016-04-26,2,811
11855,11855,23582,2015-02-14,3,307
11856,11856,23583,2016-06-26,3,194
11857,11857,23584,2015-07-26,2,123
11858,11858,23538,2015-09-28,1,841
11859,11859,23586,2015-09-10,1,794
11860,11860,23587,2015-08-30,3,744
11861,11861,23589,2015-08-22,3,491
11862,11862,23590,2015-09-02,3,148
11863,11863,23592,2014-11-21,1,489
11864,11864,23598,2016-06-10,2,426
11865,11865,23599,2016-05-17,3,17
11866,11866,23600,2016-05-18,3,632
11867,11867,23601,2016-06-02,2,835
11868,11868,23604,2016-05-16,1,920
11869,11869,23605,2016-06-14,2,277
11870,11870,23607,2016-06-12,1,890
11871,11871,23608,2014-11-07,2,402
11872,11872,23609,2014-11-06,3,332
11873,11873,23610,2015-04-06,2,110
11874,11874,23616,2015-01-21,2,965
11875,11875,23620,2015-03-11,2,662
11876,11876,23621,2015-03-28,3,323
11877,11877,23624,2015-07-30,3,648
11878,11878,23625,2015-04-27,3,461
11879,11879,23628,2015-02-01,1,942
11880,11880,23630,2014-12-13,2,676
11881,11881,23633,2014-11-30,2,310
11882,11882,23638,2016-03-06,1,412
11883,11883,23641,2016-03-03,1,614
11884,11884,23646,2015-12-27,1,833
